COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
01134,381,441,15.748031496062993
01135,676,750,10.946745562130179
01136,151,214,41.72185430463576
01138,601,658,9.484193011647255
01139,111,89,-19.81981981981982
01140,157,211,34.394904458598724
01141,89,115,29.213483146067414
01142,980,1366,39.38775510204081
01143,2973,3497,17.625294315506224
01145,234,282,20.51282051282051
01146,80,97,21.25
01147,87,115,32.18390804597701
01148,458,468,2.1834061135371177
01149,192,316,64.58333333333334
01150,65,56,-13.846153846153847
01151,255,277,8.627450980392156
01152,163,222,36.19631901840491
01153,550,745,35.45454545454545
01155,33,45,36.36363636363637
01156,169,208,23.076923076923077
01157,487,693,42.299794661190965
01158,266,368,38.34586466165413
01159,805,877,8.944099378881988
01160,2638,2718,3.0326004548900682
01162,15,27,80.0
01163,421,492,16.864608076009503
01165,290,367,26.551724137931032
01166,449,745,65.92427616926503
01167,141,179,26.95035460992908
01169,115,167,45.21739130434783
01170,157,257,63.69426751592356
01171,219,235,7.30593607305936
01173,3036,3873,27.56916996047431
01174,21,31,47.61904761904761
01175,173,190,9.826589595375722
01177,31,40,29.03225806451613
01179,444,503,13.288288288288289
01180,246,298,21.138211382113823
01181,254,349,37.40157480314961
01183,332,374,12.650602409638553
01184,172,208,20.930232558139537
01185,1007,1044,3.6742800397219466
01187,145,141,-2.7586206896551726
01188,108,166,53.70370370370371
01189,231,287,24.242424242424242
01190,21,25,19.047619047619047
01191,28,35,25.0
01192,457,559,22.319474835886215
01193,40,61,52.5
01194,1388,1713,23.414985590778098
01195,398,538,35.175879396984925
01196,239,272,13.807531380753138
01197,91,112,23.076923076923077
01198,41,62,51.21951219512195
01199,415,501,20.722891566265062
01200,32,46,43.75
01202,1407,1810,28.642501776830137
01203,277,323,16.60649819494585
01204,123,179,45.52845528455284
01206,62,81,30.64516129032258
01207,47,76,61.702127659574465
01208,42,47,11.904761904761903
01209,163,206,26.380368098159508
01210,61,73,19.672131147540984
01211,298,377,26.51006711409396
01212,124,139,12.096774193548388
01213,259,321,23.93822393822394
01214,34,40,17.647058823529413
01215,43,41,-4.651162790697675
01216,166,205,23.49397590361446
01219,31,28,-9.67741935483871
01224,479,676,41.127348643006265
01225,68,113,66.17647058823529
01227,149,172,15.436241610738255
01228,120,148,23.333333333333332
01229,218,317,45.412844036697244
01230,62,78,25.806451612903224
01231,443,504,13.769751693002258
01232,532,550,3.3834586466165413
01233,25,33,32.0
01234,36,50,38.88888888888889
01235,175,226,29.142857142857142
01236,209,206,-1.4354066985645932
01237,308,476,54.54545454545454
01238,563,790,40.319715808170514
01239,142,166,16.901408450704224
01240,137,172,25.547445255474454
01241,391,442,13.043478260869565
01242,18,26,44.44444444444444
01243,279,374,34.05017921146953
01244,1414,1938,37.05799151343705
01245,182,203,11.538461538461538
01246,469,504,7.462686567164178
01247,96,80,-16.666666666666664
01248,490,744,51.83673469387755
01249,2138,2679,25.30402245088868
01250,376,511,35.90425531914894
01252,160,188,17.5
01254,429,673,56.87645687645687
01255,119,159,33.61344537815126
01257,89,87,-2.247191011235955
01258,262,307,17.17557251908397
01259,144,167,15.972222222222221
01260,53,82,54.71698113207547
01261,136,159,16.911764705882355
01262,1362,1544,13.362701908957417
01263,876,1047,19.52054794520548
01264,216,273,26.38888888888889
01265,712,808,13.48314606741573
01266,584,747,27.910958904109588
01267,246,294,19.51219512195122
01268,47,56,19.148936170212767
01269,577,645,11.785095320623917
01272,334,379,13.47305389221557
01273,347,426,22.76657060518732
01274,107,128,19.626168224299064
01275,644,773,20.031055900621116
01276,336,436,29.761904761904763
01277,16,23,43.75
01279,22,24,9.090909090909092
01280,25,28,12.0
01281,1196,1452,21.40468227424749
01282,41,51,24.390243902439025
01283,4340,4232,-2.488479262672811
01284,122,134,9.836065573770492
01285,246,392,59.34959349593496
01286,197,225,14.213197969543149
01288,666,973,46.0960960960961
01289,1638,2040,24.54212454212454
01290,301,351,16.611295681063122
01291,197,230,16.751269035532996
01293,37,39,5.405405405405405
01294,188,220,17.02127659574468
01295,83,135,62.65060240963856
01296,65,79,21.53846153846154
01297,164,235,43.292682926829265
01298,22,33,50.0
01299,94,125,32.97872340425532
01301,566,762,34.62897526501767
01302,50,65,30.0
01303,356,433,21.629213483146067
01304,543,691,27.255985267034994
01305,499,519,4.008016032064128
01306,331,387,16.91842900302115
01307,219,208,-5.0228310502283104
01308,256,258,0.78125
01309,15,21,40.0
01310,25,31,24.0
01311,12,12,0.0
01313,2095,2932,39.95226730310262
01314,295,408,38.30508474576271
01317,70,89,27.142857142857142
01318,133,207,55.639097744360896
01319,82,132,60.97560975609756
01320,895,960,7.262569832402235
01321,195,242,24.102564102564102
01322,959,1449,51.09489051094891
01323,207,225,8.695652173913043
01325,217,309,42.3963133640553
01328,97,109,12.371134020618557
01329,26,27,3.8461538461538463
01330,45,44,-2.2222222222222223
01331,31,43,38.70967741935484
01332,145,216,48.96551724137931
01333,654,969,48.1651376146789
01334,97,122,25.773195876288657
01335,47,88,87.2340425531915
01336,265,352,32.83018867924528
01337,266,305,14.661654135338345
01338,199,276,38.69346733668342
01339,354,505,42.65536723163842
01342,131,159,21.374045801526716
01343,344,416,20.930232558139537
01344,1535,1895,23.452768729641694
01345,483,585,21.11801242236025
01346,186,195,4.838709677419355
01347,448,637,42.1875
01348,574,693,20.73170731707317
01349,108,152,40.74074074074074
01350,632,697,10.284810126582279
01351,271,355,30.996309963099634
01352,145,107,-26.20689655172414
01353,329,487,48.02431610942249
01354,2441,3480,42.56452273658336
01355,77,104,35.064935064935064
01356,35,61,74.28571428571429
01357,101,108,6.9306930693069315
01358,99,89,-10.1010101010101
01359,55,67,21.818181818181817
01360,458,697,52.183406113537124
01361,285,441,54.736842105263165
01362,152,200,31.57894736842105
01363,324,462,42.592592592592595
01364,151,156,3.3112582781456954
01365,206,238,15.53398058252427
01366,170,262,54.11764705882353
01367,134,161,20.149253731343283
01368,144,200,38.88888888888889
01369,227,279,22.90748898678414
01370,370,429,15.945945945945947
01371,205,307,49.75609756097561
01372,86,114,32.55813953488372
01373,225,256,13.777777777777779
01374,388,539,38.91752577319588
01375,165,215,30.303030303030305
01376,804,977,21.51741293532338
01378,494,689,39.473684210526315
01379,153,170,11.11111111111111
01380,163,158,-3.067484662576687
01381,142,188,32.3943661971831
01382,68,74,8.823529411764707
01383,236,334,41.52542372881356
01384,411,428,4.13625304136253
01385,246,326,32.52032520325203
01386,250,291,16.400000000000002
01387,34,45,32.35294117647059
01388,201,212,5.472636815920398
01389,371,488,31.536388140161726
01390,164,291,77.4390243902439
01391,64,71,10.9375
01392,157,196,24.840764331210192
01393,85,128,50.588235294117645
01396,206,221,7.281553398058252
01397,403,367,-8.933002481389577
01398,238,376,57.98319327731093
01399,569,779,36.90685413005272
01400,39,33,-15.384615384615385
01401,664,738,11.144578313253012
01402,124,141,13.709677419354838
01403,259,328,26.640926640926644
01404,24,36,50.0
01405,227,314,38.32599118942731
01406,34,52,52.94117647058824
01407,198,250,26.262626262626267
01408,136,157,15.441176470588236
01410,59,81,37.28813559322034
01411,40,66,65.0
01412,120,137,14.166666666666666
01415,106,110,3.7735849056603774
01416,196,164,-16.3265306122449
01418,211,319,51.18483412322274
01419,1656,2096,26.570048309178745
01420,358,378,5.58659217877095
01421,154,189,22.727272727272727
01422,348,420,20.689655172413794
01423,187,297,58.82352941176471
01424,388,557,43.55670103092783
01425,63,84,33.33333333333333
01426,632,702,11.075949367088606
01427,1491,1747,17.16968477531858
01428,21,28,33.33333333333333
01429,135,202,49.629629629629626
01430,141,164,16.312056737588655
01431,295,393,33.220338983050844
01432,70,96,37.142857142857146
01433,40,51,27.500000000000004
01434,68,121,77.94117647058823
01435,667,804,20.539730134932537
01436,199,184,-7.537688442211055
01437,33,40,21.21212121212121
01439,21,18,-14.285714285714285
01441,152,175,15.131578947368421
01443,876,1150,31.27853881278539
01444,235,315,34.04255319148936
01445,127,158,24.409448818897637
01446,262,373,42.36641221374045
01447,253,315,24.50592885375494
01448,100,135,35.0
01449,148,180,21.62162162162162
01450,646,975,50.92879256965944
01451,1681,2097,24.747174301011302
01452,211,238,12.796208530805686
01453,144,167,15.972222222222221
01454,175,292,66.85714285714286
01456,24,27,12.5
01457,551,708,28.49364791288566
01XXX,22,11,-50.0
02001,89,94,5.617977528089887
02002,84,96,14.285714285714285
02003,186,240,29.03225806451613
02004,17,35,105.88235294117648
02005,57,84,47.368421052631575
02006,52,53,1.9230769230769231
02007,14,20,42.857142857142854
02008,40,40,0.0
02009,82,88,7.317073170731707
02010,23,33,43.47826086956522
02011,215,302,40.46511627906977
02012,11,12,9.090909090909092
02013,46,62,34.78260869565217
02014,136,149,9.558823529411764
02015,11,13,18.181818181818183
02016,37,59,59.45945945945946
02017,51,44,-13.725490196078432
02018,465,540,16.129032258064516
02019,64,64,0.0
02020,67,62,-7.462686567164178
02021,21,7,-66.66666666666666
02022,71,81,14.084507042253522
02023,17,14,-17.647058823529413
02024,11,12,9.090909090909092
02025,69,74,7.246376811594203
02027,29,36,24.137931034482758
02028,593,688,16.020236087689714
02029,72,87,20.833333333333336
02030,39,50,28.205128205128204
02031,103,107,3.8834951456310676
02032,26,47,80.76923076923077
02033,15,13,-13.333333333333334
02034,16,12,-25.0
02035,35,45,28.57142857142857
02036,6,11,83.33333333333334
02037,257,313,21.78988326848249
02038,14,9,-35.714285714285715
02039,36,38,5.555555555555555
02040,30,28,-6.666666666666667
02041,177,198,11.864406779661017
02042,112,121,8.035714285714286
02043,11,11,0.0
02044,4,6,50.0
02046,119,136,14.285714285714285
02047,20,22,10.0
02048,16,25,56.25
02049,135,148,9.62962962962963
02050,41,55,34.146341463414636
02051,68,83,22.058823529411764
02052,26,30,15.384615384615385
02053,101,117,15.841584158415841
02054,73,92,26.027397260273972
02055,18,15,-16.666666666666664
02056,23,32,39.130434782608695
02057,189,222,17.46031746031746
02058,113,163,44.24778761061947
02059,496,468,-5.64516129032258
02060,46,52,13.043478260869565
