COMMUNE_CODE,PARC_2011,PARC_2022,evo_11_22
01231,732,825,12.704918032786885
01232,833,926,11.164465786314526
01233,61,60,-1.639344262295082
01234,55,74,34.54545454545455
01235,327,431,31.804281345565748
01236,405,434,7.160493827160494
01237,644,738,14.596273291925465
01238,926,913,-1.4038876889848813
01239,272,246,-9.558823529411764
01240,275,273,-0.7272727272727273
01241,488,486,-0.4098360655737705
01242,53,40,-24.528301886792452
01243,413,476,15.254237288135593
01244,2676,2712,1.345291479820628
01245,354,381,7.627118644067797
01246,764,877,14.790575916230367
01247,119,146,22.689075630252102
01248,766,735,-4.046997389033943
01249,3047,3051,0.13127666557269443
01250,614,643,4.723127035830619
01252,276,303,9.782608695652174
01254,700,797,13.857142857142858
01255,193,249,29.015544041450774
01257,144,163,13.194444444444445
01258,429,476,10.955710955710956
01259,231,289,25.108225108225106
01260,90,121,34.44444444444444
01261,263,272,3.4220532319391634
01262,2475,2479,0.1616161616161616
01263,1311,1329,1.3729977116704806
01264,360,387,7.5
01265,1326,1400,5.580693815987934
01266,850,946,11.294117647058824
01267,424,385,-9.19811320754717
01268,86,95,10.465116279069768
01269,981,1065,8.56269113149847
01272,574,593,3.3101045296167246
01273,640,750,17.1875
01274,272,269,-1.1029411764705883
01275,979,878,-10.316649642492338
01276,575,603,4.869565217391305
01277,53,63,18.867924528301888
01279,35,36,2.857142857142857
01280,60,83,38.333333333333336
01281,851,1037,21.856639247943598
01282,110,113,2.727272727272727
01283,6844,7576,10.695499707773232
01284,242,317,30.991735537190085
01285,398,421,5.778894472361809
01286,392,431,9.948979591836734
01288,595,734,23.361344537815125
01289,2141,2089,-2.4287716020551144
01290,478,494,3.3472803347280333
01291,304,339,11.513157894736842
01293,83,61,-26.506024096385545
01294,310,345,11.29032258064516
01295,189,242,28.04232804232804
01296,178,180,1.1235955056179776
01297,348,344,-1.1494252873563218
01298,50,48,-4.0
01299,193,188,-2.5906735751295336
01301,943,967,2.545068928950159
01302,67,65,-2.9850746268656714
01303,622,681,9.485530546623794
01304,1002,1075,7.285429141716566
01305,683,768,12.445095168374817
01306,495,481,-2.8282828282828283
01307,331,375,13.293051359516618
01308,193,216,11.917098445595855
01309,34,37,8.823529411764707
01310,61,68,11.475409836065573
01311,17,20,17.647058823529413
01313,1295,1937,49.575289575289574
01314,586,728,24.2320819112628
01317,96,113,17.708333333333336
01318,256,294,14.84375
01319,187,186,-0.53475935828877
01320,1310,1544,17.862595419847327
01321,296,360,21.62162162162162
01322,1556,1708,9.768637532133676
01323,347,406,17.002881844380404
01325,385,394,2.3376623376623376
01328,217,203,-6.451612903225806
01329,58,61,5.172413793103448
01330,78,80,2.564102564102564
01331,64,65,1.5625
01332,247,355,43.7246963562753
01333,1183,1266,7.016060862214708
01334,229,283,23.580786026200872
01335,148,165,11.486486486486488
01336,422,402,-4.739336492890995
01337,439,519,18.223234624145785
01338,460,551,19.782608695652172
01339,470,456,-2.9787234042553195
01342,201,175,-12.935323383084576
01343,705,792,12.340425531914894
01344,1767,1919,8.60215053763441
01345,792,827,4.41919191919192
01346,343,350,2.0408163265306123
01347,689,747,8.417997097242381
01348,968,1121,15.805785123966942
01349,161,188,16.77018633540373
01350,913,973,6.571741511500548
01351,536,642,19.776119402985074
01352,195,235,20.51282051282051
01353,551,617,11.978221415607985
01354,1954,3050,56.09007164790174
01355,191,221,15.706806282722512
01356,76,83,9.210526315789473
01357,181,199,9.94475138121547
01358,169,180,6.508875739644971
01359,107,107,0.0
01360,428,532,24.299065420560748
01361,613,720,17.45513866231648
01362,289,291,0.6920415224913495
01363,697,733,5.164992826398852
01364,327,358,9.480122324159021
01365,452,457,1.1061946902654867
01366,409,439,7.334963325183375
01367,281,287,2.135231316725979
01368,263,318,20.912547528517113
01369,305,350,14.754098360655737
01370,471,455,-3.397027600849257
01371,457,482,5.470459518599562
01372,177,179,1.1299435028248588
01373,439,447,1.8223234624145785
01374,655,728,11.145038167938932
01375,324,338,4.320987654320987
01376,1306,1268,-2.909647779479326
01378,979,1071,9.397344228804902
01379,264,295,11.742424242424242
01380,234,280,19.65811965811966
01381,446,388,-13.004484304932735
01382,114,116,1.7543859649122806
01383,551,568,3.0852994555353903
01384,718,732,1.9498607242339834
01385,360,340,-5.555555555555555
01386,446,463,3.811659192825112
01387,53,93,75.47169811320755
01388,383,418,9.138381201044385
01389,692,722,4.335260115606936
01390,522,655,25.478927203065133
01391,123,141,14.634146341463413
01392,267,249,-6.741573033707865
01393,222,201,-9.45945945945946
01396,396,366,-7.575757575757576
01397,239,271,13.389121338912133
01398,435,494,13.563218390804598
01399,411,537,30.656934306569344
01400,73,69,-5.47945205479452
01401,461,500,8.459869848156181
01402,271,279,2.952029520295203
01403,472,514,8.898305084745763
01404,60,65,8.333333333333332
01405,443,517,16.70428893905192
01406,58,90,55.172413793103445
01407,329,374,13.677811550151976
01408,284,283,-0.35211267605633806
01410,138,113,-18.115942028985508
01411,123,127,3.2520325203252036
01412,233,264,13.304721030042918
01415,169,177,4.733727810650888
01416,315,355,12.698412698412698
01418,382,397,3.926701570680628
01419,1306,1585,21.362940275650843
01420,450,485,7.777777777777778
01421,307,298,-2.9315960912052117
01422,550,544,-1.090909090909091
01423,291,428,47.07903780068728
01424,666,610,-8.408408408408409
01425,130,123,-5.384615384615385
01426,895,981,9.608938547486034
01427,2417,2379,-1.5721969383533305
01428,41,52,26.82926829268293
01429,221,269,21.71945701357466
01430,208,239,14.903846153846153
01431,451,480,6.430155210643015
01432,97,147,51.546391752577314
01433,93,114,22.58064516129032
01434,128,195,52.34375
01435,481,549,14.137214137214137
01436,137,142,3.64963503649635
01437,89,86,-3.3707865168539324
01439,39,43,10.256410256410255
01441,250,271,8.4
01443,1595,1707,7.021943573667712
01444,474,516,8.860759493670885
01445,265,262,-1.1320754716981132
01446,538,636,18.21561338289963
01447,408,446,9.313725490196079
01448,135,153,13.333333333333334
01449,274,299,9.124087591240876
01450,1269,1383,8.983451536643026
01451,2249,2501,11.204979991107159
01452,415,388,-6.506024096385541
01453,261,295,13.026819923371647
01454,322,458,42.2360248447205
01456,26,26,0.0
01457,986,1205,22.210953346855984
01XXX,25,14,-44.0
02001,200,232,16.0
02002,241,272,12.863070539419086
02003,397,425,7.052896725440807
02004,97,86,-11.34020618556701
02005,141,175,24.113475177304963
02006,117,135,15.384615384615385
02007,55,53,-3.6363636363636362
02008,122,142,16.39344262295082
02009,217,227,4.6082949308755765
02010,84,74,-11.904761904761903
02011,479,486,1.4613778705636742
02012,32,27,-15.625
02013,189,183,-3.1746031746031744
02014,308,319,3.571428571428571
02015,35,34,-2.857142857142857
02016,84,100,19.047619047619047
02017,108,103,-4.62962962962963
02018,928,944,1.7241379310344827
02019,163,143,-12.269938650306749
02020,197,218,10.65989847715736
02021,29,37,27.586206896551722
02022,149,182,22.14765100671141
02023,49,62,26.53061224489796
02024,25,17,-32.0
02025,131,140,6.870229007633588
02027,106,101,-4.716981132075472
02028,1010,988,-2.178217821782178
02029,156,139,-10.897435897435898
02030,105,115,9.523809523809524
02031,284,303,6.690140845070422
02032,88,96,9.090909090909092
02033,53,59,11.320754716981133
02034,47,43,-8.51063829787234
02035,110,115,4.545454545454546
02036,45,38,-15.555555555555555
02037,519,519,0.0
02038,25,24,-4.0
02039,56,65,16.071428571428573
02040,69,82,18.84057971014493
02041,318,343,7.861635220125786
02042,149,138,-7.38255033557047
02043,27,25,-7.4074074074074066
02044,10,9,-10.0
02046,256,279,8.984375
02047,58,59,1.7241379310344827
02048,52,51,-1.9230769230769231
02049,311,330,6.109324758842444
02050,120,126,5.0
02051,163,165,1.2269938650306749
02052,56,50,-10.714285714285714
02053,264,271,2.6515151515151514
02054,216,222,2.7777777777777777
02055,44,50,13.636363636363635
02056,79,81,2.5316455696202533
02057,509,507,-0.3929273084479371
02058,326,336,3.067484662576687
02059,857,954,11.31855309218203
02060,110,103,-6.363636363636363
02061,113,117,3.5398230088495577
02062,52,68,30.76923076923077
02063,151,147,-2.6490066225165565
02064,1252,1137,-9.185303514376997
02065,242,255,5.371900826446281
02066,83,69,-16.867469879518072
02067,85,105,23.52941176470588
02068,40,41,2.5
02069,44,55,25.0
02070,182,192,5.4945054945054945
02071,246,264,7.317073170731707
02072,92,96,4.3478260869565215
02073,202,265,31.18811881188119
02074,257,285,10.894941634241246
02075,88,87,-1.1363636363636365
02076,65,68,4.615384615384616
02077,170,155,-8.823529411764707
02078,61,76,24.59016393442623
02079,60,70,16.666666666666664
02080,174,147,-15.517241379310345
02081,181,210,16.022099447513813
02082,46,47,2.1739130434782608
02083,263,330,25.475285171102662
02084,108,119,10.185185185185185
02085,351,399,13.675213675213676
02086,397,441,11.083123425692696
02087,12,12,0.0
02088,35,25,-28.57142857142857
02089,459,452,-1.5250544662309369
02090,78,96,23.076923076923077
02091,36,40,11.11111111111111
02093,496,526,6.048387096774194
02094,142,172,21.12676056338028
02095,1507,1601,6.23755806237558
02096,84,68,-19.047619047619047
02097,112,114,1.7857142857142856
02098,146,158,8.21917808219178
02099,95,93,-2.1052631578947367
02100,45,86,91.11111111111111
02101,60,79,31.666666666666664
02102,69,72,4.3478260869565215
02103,519,503,-3.0828516377649327
02104,57,40,-29.82456140350877
02105,72,83,15.277777777777779
02106,242,268,10.743801652892563
02107,47,48,2.127659574468085
02108,50,56,12.0
02109,232,232,0.0
02110,769,798,3.7711313394018204
02111,313,271,-13.418530351437699
02112,270,272,0.7407407407407408
02114,439,480,9.339407744874716
02115,90,103,14.444444444444443
02116,49,64,30.612244897959183
02117,24,33,37.5
02118,46,46,0.0
02119,145,159,9.655172413793103
02120,78,87,11.538461538461538
02121,111,102,-8.108108108108109
02122,24,16,-33.33333333333333
02123,130,135,3.8461538461538463
02124,297,282,-5.05050505050505
02125,76,94,23.684210526315788
02126,218,192,-11.926605504587156
02127,82,78,-4.878048780487805
02128,611,559,-8.51063829787234
02129,11,8,-27.27272727272727
02130,72,82,13.88888888888889
02131,770,737,-4.285714285714286
02132,89,71,-20.224719101123593
02133,153,185,20.915032679738562
02134,321,338,5.29595015576324
02135,438,463,5.707762557077626
02136,55,69,25.454545454545453
